P1,P2,class label
AF-P19087-F1.pdb,AF-P41597-F1.pdb,1
AF-P19320-F1.pdb,AF-P41597-F1.pdb,6
AF-P21917-F1.pdb,AF-P41597-F1.pdb,2
AF-P21917-F1.pdb,AF-P41597-F1.pdb,5
AF-P22362-F1.pdb,AF-P41597-F1.pdb,1
AF-P27701-F1.pdb,AF-P41597-F1.pdb,1
AF-P27701-F1.pdb,AF-P41597-F1.pdb,6
AF-P29460-F1.pdb,AF-P41597-F1.pdb,1
AF-P29992-F1.pdb,AF-P41597-F1.pdb,1
AF-P36575-F1.pdb,AF-P41597-F1.pdb,0
AF-P46663-F1.pdb,AF-P41597-F1.pdb,2
AF-P46663-F1.pdb,AF-P41597-F1.pdb,5
AF-P51681-F1.pdb,AF-P41597-F1.pdb,6
AF-P55774-F1.pdb,AF-P41597-F1.pdb,1
AF-P55774-F1.pdb,AF-P41597-F1.pdb,3
AF-P60569-F1.pdb,AF-P41597-F1.pdb,6
AF-P60569-F1.pdb,AF-P41597-F1.pdb,1
AF-P80162-F1.pdb,AF-P41597-F1.pdb,1
AF-Q5RCR4-F1.pdb,AF-P41597-F1.pdb,4
AF-Q5RCR4-F1.pdb,AF-P41597-F1.pdb,0
AF-Q5VZ77-F1.pdb,AF-P41597-F1.pdb,1
AF-Q8WTQ7-F1.pdb,AF-P41597-F1.pdb,0
AF-Q92583-F1.pdb,AF-P41597-F1.pdb,1
AF-Q99616-F1.pdb,AF-P41597-F1.pdb,1
AF-Q9HAV0-F1.pdb,AF-P41597-F1.pdb,1
AF-Q9Y258-F1.pdb,AF-P41597-F1.pdb,3
AF-Q9Y258-F1.pdb,AF-P41597-F1.pdb,1
AF-A0A024R1P2-F1.pdb,AF-P41743-F1.pdb,1
AF-A0A024R807-F1.pdb,AF-P41743-F1.pdb,4
AF-A0A024RB87-F1.pdb,AF-P41743-F1.pdb,1
AF-A0A140VJS0-F1.pdb,AF-P41743-F1.pdb,0
AF-A0A140VJS0-F1.pdb,AF-P41743-F1.pdb,4
AF-B0LPE5-F1.pdb,AF-P41743-F1.pdb,4
AF-O75582-F1.pdb,AF-P41743-F1.pdb,4
AF-P05129-F1.pdb,AF-P41743-F1.pdb,4
AF-P08138-F1.pdb,AF-P41743-F1.pdb,3
AF-P17081-F1.pdb,AF-P41743-F1.pdb,1
AF-P19438-F1.pdb,AF-P41743-F1.pdb,3
AF-P23443-F1.pdb,AF-P41743-F1.pdb,4
AF-Q04759-F1.pdb,AF-P41743-F1.pdb,4
AF-Q92569-F1.pdb,AF-P41743-F1.pdb,1
AF-Q9NY57-F1.pdb,AF-P41743-F1.pdb,4
AF-Q9UIQ6-F1.pdb,AF-P41743-F1.pdb,1
AF-Q9UK32-F1.pdb,AF-P41743-F1.pdb,4
AF-Q9Y243-F1.pdb,AF-P41743-F1.pdb,4
AF-Q9Y6R0-F1.pdb,AF-P41743-F1.pdb,0
AF-A0A0F7RQE6-F1.pdb,AF-P41968-F1.pdb,2
AF-A1LQ23-F1.pdb,AF-P41968-F1.pdb,1
AF-F1T0G5-F1.pdb,AF-P41968-F1.pdb,1
AF-P09471-F1.pdb,AF-P41968-F1.pdb,1
AF-P09683-F1.pdb,AF-P41968-F1.pdb,5
AF-P09683-F1.pdb,AF-P41968-F1.pdb,2
AF-P19086-F1.pdb,AF-P41968-F1.pdb,1
AF-P19087-F1.pdb,AF-P41968-F1.pdb,1
AF-P29992-F1.pdb,AF-P41968-F1.pdb,1
AF-P36575-F1.pdb,AF-P41968-F1.pdb,0
AF-P47872-F1.pdb,AF-P41968-F1.pdb,2
AF-P47872-F1.pdb,AF-P41968-F1.pdb,5
AF-Q5RCR4-F1.pdb,AF-P41968-F1.pdb,4
AF-Q5RCR4-F1.pdb,AF-P41968-F1.pdb,0
AF-Q9HAV0-F1.pdb,AF-P41968-F1.pdb,1
AF-A0A024R0L5-F1.pdb,AF-P42025-F1.pdb,1
AF-A0A024R1P2-F1.pdb,AF-P42025-F1.pdb,1
AF-A0A024R897-F1.pdb,AF-P42025-F1.pdb,1
AF-A0A024R9R2-F1.pdb,AF-P42025-F1.pdb,1
AF-A0A024RB31-F1.pdb,AF-P42025-F1.pdb,2
AF-A0A024RB31-F1.pdb,AF-P42025-F1.pdb,3
AF-A0A024RB31-F1.pdb,AF-P42025-F1.pdb,5
AF-A4D275-F1.pdb,AF-P42025-F1.pdb,1
AF-O00401-F1.pdb,AF-P42025-F1.pdb,1
AF-O14950-F1.pdb,AF-P42025-F1.pdb,1
AF-O94805-F1.pdb,AF-P42025-F1.pdb,3
AF-O95255-F1.pdb,AF-P42025-F1.pdb,5
AF-O95255-F1.pdb,AF-P42025-F1.pdb,3
AF-O95255-F1.pdb,AF-P42025-F1.pdb,2
AF-P07737-F1.pdb,AF-P42025-F1.pdb,1
AF-P0C0E4-F1.pdb,AF-P42025-F1.pdb,2
AF-P10916-F1.pdb,AF-P42025-F1.pdb,1
AF-P13569-F1.pdb,AF-P42025-F1.pdb,3
AF-P13569-F1.pdb,AF-P42025-F1.pdb,5
AF-P13569-F1.pdb,AF-P42025-F1.pdb,2
AF-P17081-F1.pdb,AF-P42025-F1.pdb,1
AF-P35579-F1.pdb,AF-P42025-F1.pdb,3
AF-Q01449-F1.pdb,AF-P42025-F1.pdb,1
AF-Q01449-F1.pdb,AF-P42025-F1.pdb,2
AF-Q14807-F1.pdb,AF-P42025-F1.pdb,5
AF-Q15796-F1.pdb,AF-P42025-F1.pdb,0
AF-Q3T035-F1.pdb,AF-P42025-F1.pdb,1
AF-Q4R4P8-F1.pdb,AF-P42025-F1.pdb,1
AF-Q53EV4-F1.pdb,AF-P42025-F1.pdb,5
AF-Q53EV4-F1.pdb,AF-P42025-F1.pdb,3
AF-Q5RC34-F1.pdb,AF-P42025-F1.pdb,1
AF-Q5RC34-F1.pdb,AF-P42025-F1.pdb,2
AF-Q99986-F1.pdb,AF-P42025-F1.pdb,5
AF-Q99986-F1.pdb,AF-P42025-F1.pdb,2
AF-Q99986-F1.pdb,AF-P42025-F1.pdb,3
AF-Q9BUA6-F1.pdb,AF-P42025-F1.pdb,1
AF-Q9BUA6-F1.pdb,AF-P42025-F1.pdb,2
AF-Q9GZN1-F1.pdb,AF-P42025-F1.pdb,3
AF-Q9UDT6-F1.pdb,AF-P42025-F1.pdb,2
AF-O00716-F1.pdb,AF-P42166-F1.pdb,6
AF-A0A024R7E4-F1.pdb,AF-P42226-F1.pdb,4
AF-A0A024R7E4-F1.pdb,AF-P42226-F1.pdb,0
AF-A0A090N7X0-F1.pdb,AF-P42226-F1.pdb,6
AF-A0A0S2Z3C5-F1.pdb,AF-P42226-F1.pdb,6
AF-A0N0Q0-F1.pdb,AF-P42226-F1.pdb,6
AF-D4HNR6-F1.pdb,AF-P42226-F1.pdb,0
AF-D4HNR6-F1.pdb,AF-P42226-F1.pdb,4
AF-D4HNR6-F1.pdb,AF-P42226-F1.pdb,6
AF-D4HNR6-F1.pdb,AF-P42226-F1.pdb,1
AF-O00175-F1.pdb,AF-P42226-F1.pdb,6
AF-O75925-F1.pdb,AF-P42226-F1.pdb,4
AF-P02452-F1.pdb,AF-P42226-F1.pdb,1
AF-P05113-F1.pdb,AF-P42226-F1.pdb,1
AF-P08069-F1.pdb,AF-P42226-F1.pdb,0
AF-P08700-F1.pdb,AF-P42226-F1.pdb,0
AF-P10144-F1.pdb,AF-P42226-F1.pdb,6
AF-P10914-F1.pdb,AF-P42226-F1.pdb,6
AF-P11161-F1.pdb,AF-P42226-F1.pdb,1
AF-P14778-F1.pdb,AF-P42226-F1.pdb,1
AF-P15248-F1.pdb,AF-P42226-F1.pdb,6
AF-P17706-F1.pdb,AF-P42226-F1.pdb,0
AF-P18146-F1.pdb,AF-P42226-F1.pdb,6
AF-P24394-F1.pdb,AF-P42226-F1.pdb,6
AF-P24394-F1.pdb,AF-P42226-F1.pdb,1
AF-P24394-F1.pdb,AF-P42226-F1.pdb,4
AF-P29460-F1.pdb,AF-P42226-F1.pdb,1
AF-P40933-F1.pdb,AF-P42226-F1.pdb,0
AF-P42336-F1.pdb,AF-P42226-F1.pdb,6
AF-P42338-F1.pdb,AF-P42226-F1.pdb,6
AF-P51671-F1.pdb,AF-P42226-F1.pdb,6
AF-P51692-F1.pdb,AF-P42226-F1.pdb,0
AF-Q05209-F1.pdb,AF-P42226-F1.pdb,0
AF-Q05209-F1.pdb,AF-P42226-F1.pdb,4
AF-Q13478-F1.pdb,AF-P42226-F1.pdb,6
AF-Q13642-F1.pdb,AF-P42226-F1.pdb,0
AF-Q15256-F1.pdb,AF-P42226-F1.pdb,4
AF-Q15256-F1.pdb,AF-P42226-F1.pdb,0
AF-Q546Y9-F1.pdb,AF-P42226-F1.pdb,1
AF-Q8N2W9-F1.pdb,AF-P42226-F1.pdb,4
AF-Q92583-F1.pdb,AF-P42226-F1.pdb,1
AF-Q92583-F1.pdb,AF-P42226-F1.pdb,6
AF-Q99665-F1.pdb,AF-P42226-F1.pdb,1
AF-Q99952-F1.pdb,AF-P42226-F1.pdb,2
AF-Q99952-F1.pdb,AF-P42226-F1.pdb,4
AF-Q99952-F1.pdb,AF-P42226-F1.pdb,0
AF-Q9BR26-F1.pdb,AF-P42226-F1.pdb,6
AF-Q9H3S7-F1.pdb,AF-P42226-F1.pdb,0
AF-Q9H3S7-F1.pdb,AF-P42226-F1.pdb,4
AF-Q9NRD9-F1.pdb,AF-P42226-F1.pdb,0
AF-Q9Y258-F1.pdb,AF-P42226-F1.pdb,6
AF-A0A024R7J0-F1.pdb,AF-P42261-F1.pdb,0
AF-A0A140VJM3-F1.pdb,AF-P42261-F1.pdb,0
AF-A4D2J0-F1.pdb,AF-P42261-F1.pdb,2
AF-B0YIY3-F1.pdb,AF-P42261-F1.pdb,0
AF-B2R4P1-F1.pdb,AF-P42261-F1.pdb,2
AF-B2R4P1-F1.pdb,AF-P42261-F1.pdb,5
AF-P61292-F1.pdb,AF-P42261-F1.pdb,0
AF-Q4R589-F1.pdb,AF-P42261-F1.pdb,3
AF-Q4R589-F1.pdb,AF-P42261-F1.pdb,5
AF-Q9UBR2-F1.pdb,AF-P42261-F1.pdb,2
AF-A0A024R0P6-F1.pdb,AF-P42262-F1.pdb,1
AF-A0A024R7J0-F1.pdb,AF-P42262-F1.pdb,0
AF-P17535-F1.pdb,AF-P42262-F1.pdb,1
AF-P61292-F1.pdb,AF-P42262-F1.pdb,0
AF-Q13224-F1.pdb,AF-P42262-F1.pdb,6
AF-Q4R589-F1.pdb,AF-P42262-F1.pdb,3
AF-Q4R589-F1.pdb,AF-P42262-F1.pdb,5
AF-Q8NE35-F1.pdb,AF-P42262-F1.pdb,6
AF-Q9H6Y7-F1.pdb,AF-P42262-F1.pdb,0
AF-A0A024R7J0-F1.pdb,AF-P42263-F1.pdb,0
AF-P61292-F1.pdb,AF-P42263-F1.pdb,0
AF-Q4R589-F1.pdb,AF-P42263-F1.pdb,5
AF-Q4R589-F1.pdb,AF-P42263-F1.pdb,3
AF-A0A024R6M3-F1.pdb,AF-P42285-F1.pdb,5
AF-E5KT65-F1.pdb,AF-P42285-F1.pdb,5
AF-O60306-F1.pdb,AF-P42285-F1.pdb,3
AF-O60306-F1.pdb,AF-P42285-F1.pdb,5
AF-P22087-F1.pdb,AF-P42285-F1.pdb,2
AF-Q05048-F1.pdb,AF-P42285-F1.pdb,5
AF-Q86U42-F1.pdb,AF-P42285-F1.pdb,5
AF-Q92917-F1.pdb,AF-P42285-F1.pdb,5
AF-Q92917-F1.pdb,AF-P42285-F1.pdb,3
AF-Q9H6S0-F1.pdb,AF-P42285-F1.pdb,2
AF-Q9H6S0-F1.pdb,AF-P42285-F1.pdb,3
AF-Q9H6S0-F1.pdb,AF-P42285-F1.pdb,5
AF-A0A024QYT5-F1.pdb,AF-P42336-F1.pdb,6
AF-A0A024QZF2-F1.pdb,AF-P42336-F1.pdb,1
AF-A0A024R0L5-F1.pdb,AF-P42336-F1.pdb,4
AF-A0A024R0L5-F1.pdb,AF-P42336-F1.pdb,0
AF-A0A024R0Y6-F1.pdb,AF-P42336-F1.pdb,1
AF-A0A024R1C8-F1.pdb,AF-P42336-F1.pdb,3
AF-A0A024R1C8-F1.pdb,AF-P42336-F1.pdb,1
AF-A0A024R1M3-F1.pdb,AF-P42336-F1.pdb,3
AF-A0A024R1P2-F1.pdb,AF-P42336-F1.pdb,1
AF-A0A024R2E8-F1.pdb,AF-P42336-F1.pdb,1
AF-A0A024R3Y4-F1.pdb,AF-P42336-F1.pdb,6
AF-A0A024R4L1-F1.pdb,AF-P42336-F1.pdb,4
AF-A0A024R5V3-F1.pdb,AF-P42336-F1.pdb,1
AF-A0A024R5Y3-F1.pdb,AF-P42336-F1.pdb,1
AF-A0A024R5Z8-F1.pdb,AF-P42336-F1.pdb,1
AF-A0A024R7E4-F1.pdb,AF-P42336-F1.pdb,0
AF-A0A024R7V6-F1.pdb,AF-P42336-F1.pdb,1
AF-A0A024R807-F1.pdb,AF-P42336-F1.pdb,4
AF-A0A024R807-F1.pdb,AF-P42336-F1.pdb,1
AF-A0A024R807-F1.pdb,AF-P42336-F1.pdb,0
AF-A0A024R807-F1.pdb,AF-P42336-F1.pdb,6
AF-A0A024R8D6-F1.pdb,AF-P42336-F1.pdb,6
AF-A0A024R8D6-F1.pdb,AF-P42336-F1.pdb,0
AF-A0A024R8H5-F1.pdb,AF-P42336-F1.pdb,1
AF-A0A024R9D7-F1.pdb,AF-P42336-F1.pdb,0
AF-A0A024R9R2-F1.pdb,AF-P42336-F1.pdb,1
AF-A0A024RAR2-F1.pdb,AF-P42336-F1.pdb,4
AF-A0A024RAT4-F1.pdb,AF-P42336-F1.pdb,1
AF-A0A024RB87-F1.pdb,AF-P42336-F1.pdb,1
AF-A0A024RBC0-F1.pdb,AF-P42336-F1.pdb,1
AF-A0A024RBC1-F1.pdb,AF-P42336-F1.pdb,4
AF-A0A024RDA5-F1.pdb,AF-P42336-F1.pdb,6
AF-A0A090N900-F1.pdb,AF-P42336-F1.pdb,1
AF-A0A0S2Z3C5-F1.pdb,AF-P42336-F1.pdb,6
AF-A0A0S2Z3G9-F1.pdb,AF-P42336-F1.pdb,1
AF-A0A0U2ZQU7-F1.pdb,AF-P42336-F1.pdb,1
AF-A0A140VJW0-F1.pdb,AF-P42336-F1.pdb,6
AF-A0A140VJW0-F1.pdb,AF-P42336-F1.pdb,0
AF-A0A384MEK5-F1.pdb,AF-P42336-F1.pdb,0
AF-A0A384P5E9-F1.pdb,AF-P42336-F1.pdb,0
AF-A0A654IBU3-F1.pdb,AF-P42336-F1.pdb,0
AF-A0A7R8GUN6-F1.pdb,AF-P42336-F1.pdb,1
AF-A0A7U3JVZ9-F1.pdb,AF-P42336-F1.pdb,3
AF-A0A7U3JW12-F1.pdb,AF-P42336-F1.pdb,3
AF-A0A7U3L649-F1.pdb,AF-P42336-F1.pdb,3
AF-A2Q0Z1-F1.pdb,AF-P42336-F1.pdb,6
AF-A4D0Y8-F1.pdb,AF-P42336-F1.pdb,6
AF-A4D0Z3-F1.pdb,AF-P42336-F1.pdb,1
AF-A4D0Z3-F1.pdb,AF-P42336-F1.pdb,3
AF-B0LPE5-F1.pdb,AF-P42336-F1.pdb,0
AF-B0LPE5-F1.pdb,AF-P42336-F1.pdb,6
AF-B0LPE5-F1.pdb,AF-P42336-F1.pdb,4
AF-B1AHB0-F1.pdb,AF-P42336-F1.pdb,2
AF-B2R6Q4-F1.pdb,AF-P42336-F1.pdb,1
AF-D4HNR6-F1.pdb,AF-P42336-F1.pdb,1
AF-F1T0G5-F1.pdb,AF-P42336-F1.pdb,1
AF-G4XH65-F1.pdb,AF-P42336-F1.pdb,3
AF-K7PPA8-F1.pdb,AF-P42336-F1.pdb,6
AF-L7RRS6-F1.pdb,AF-P42336-F1.pdb,1
AF-L7RRS6-F1.pdb,AF-P42336-F1.pdb,0
AF-L7RTI5-F1.pdb,AF-P42336-F1.pdb,6
AF-L7RTI5-F1.pdb,AF-P42336-F1.pdb,0
AF-L7RXH0-F1.pdb,AF-P42336-F1.pdb,1
AF-O14520-F1.pdb,AF-P42336-F1.pdb,6
AF-O43315-F1.pdb,AF-P42336-F1.pdb,6
AF-O60346-F1.pdb,AF-P42336-F1.pdb,1
AF-O60516-F1.pdb,AF-P42336-F1.pdb,0
AF-O75582-F1.pdb,AF-P42336-F1.pdb,1
AF-O75582-F1.pdb,AF-P42336-F1.pdb,4
AF-O75582-F1.pdb,AF-P42336-F1.pdb,0
AF-O75582-F1.pdb,AF-P42336-F1.pdb,6
AF-O75628-F1.pdb,AF-P42336-F1.pdb,3
AF-O75628-F1.pdb,AF-P42336-F1.pdb,1
AF-O94805-F1.pdb,AF-P42336-F1.pdb,3
AF-O95631-F1.pdb,AF-P42336-F1.pdb,1
AF-O95863-F1.pdb,AF-P42336-F1.pdb,1
AF-P01100-F1.pdb,AF-P42336-F1.pdb,6
AF-P01112-F1.pdb,AF-P42336-F1.pdb,0
AF-P01116-F1.pdb,AF-P42336-F1.pdb,1
AF-P01133-F1.pdb,AF-P42336-F1.pdb,0
AF-P04626-F1.pdb,AF-P42336-F1.pdb,0
AF-P05019-F1.pdb,AF-P42336-F1.pdb,6
AF-P05113-F1.pdb,AF-P42336-F1.pdb,1
AF-P05129-F1.pdb,AF-P42336-F1.pdb,0
AF-P05129-F1.pdb,AF-P42336-F1.pdb,6
AF-P05129-F1.pdb,AF-P42336-F1.pdb,4
AF-P05231-F1.pdb,AF-P42336-F1.pdb,6
AF-P05231-F1.pdb,AF-P42336-F1.pdb,1
AF-P05231-F1.pdb,AF-P42336-F1.pdb,0
AF-P06213-F1.pdb,AF-P42336-F1.pdb,0
AF-P08069-F1.pdb,AF-P42336-F1.pdb,0
AF-P08138-F1.pdb,AF-P42336-F1.pdb,4
AF-P08138-F1.pdb,AF-P42336-F1.pdb,1
AF-P09601-F1.pdb,AF-P42336-F1.pdb,6
AF-P09601-F1.pdb,AF-P42336-F1.pdb,1
AF-P09619-F1.pdb,AF-P42336-F1.pdb,1
AF-P10114-F1.pdb,AF-P42336-F1.pdb,1
AF-P10144-F1.pdb,AF-P42336-F1.pdb,6
AF-P10912-F1.pdb,AF-P42336-F1.pdb,1
AF-P11233-F1.pdb,AF-P42336-F1.pdb,3
AF-P11233-F1.pdb,AF-P42336-F1.pdb,1
AF-P11912-F1.pdb,AF-P42336-F1.pdb,1
AF-P13236-F1.pdb,AF-P42336-F1.pdb,6
AF-P13500-F1.pdb,AF-P42336-F1.pdb,6
AF-P14210-F1.pdb,AF-P42336-F1.pdb,1
AF-P14784-F1.pdb,AF-P42336-F1.pdb,5
AF-P14784-F1.pdb,AF-P42336-F1.pdb,3
AF-P14784-F1.pdb,AF-P42336-F1.pdb,1
AF-P15173-F1.pdb,AF-P42336-F1.pdb,1
AF-P16144-F1.pdb,AF-P42336-F1.pdb,1
AF-P16144-F1.pdb,AF-P42336-F1.pdb,3
AF-P16234-F1.pdb,AF-P42336-F1.pdb,1
AF-P17081-F1.pdb,AF-P42336-F1.pdb,1
AF-P18065-F1.pdb,AF-P42336-F1.pdb,1
AF-P18206-F1.pdb,AF-P42336-F1.pdb,1
AF-P20749-F1.pdb,AF-P42336-F1.pdb,6
AF-P21453-F1.pdb,AF-P42336-F1.pdb,6
AF-P22749-F1.pdb,AF-P42336-F1.pdb,6
AF-P23443-F1.pdb,AF-P42336-F1.pdb,1
AF-P23443-F1.pdb,AF-P42336-F1.pdb,4
AF-P23443-F1.pdb,AF-P42336-F1.pdb,6
AF-P23443-F1.pdb,AF-P42336-F1.pdb,0
AF-P24394-F1.pdb,AF-P42336-F1.pdb,1
AF-P25963-F1.pdb,AF-P42336-F1.pdb,3
AF-P28562-F1.pdb,AF-P42336-F1.pdb,4
AF-P28562-F1.pdb,AF-P42336-F1.pdb,6
AF-P29460-F1.pdb,AF-P42336-F1.pdb,1
AF-P29474-F1.pdb,AF-P42336-F1.pdb,0
AF-P29474-F1.pdb,AF-P42336-F1.pdb,6
AF-P29992-F1.pdb,AF-P42336-F1.pdb,1
AF-P29992-F1.pdb,AF-P42336-F1.pdb,3
AF-P30279-F1.pdb,AF-P42336-F1.pdb,6
AF-P35250-F1.pdb,AF-P42336-F1.pdb,3
AF-P35250-F1.pdb,AF-P42336-F1.pdb,1
AF-P35250-F1.pdb,AF-P42336-F1.pdb,2
AF-P35250-F1.pdb,AF-P42336-F1.pdb,5
AF-P35568-F1.pdb,AF-P42336-F1.pdb,0
AF-P35916-F1.pdb,AF-P42336-F1.pdb,1
AF-P35968-F1.pdb,AF-P42336-F1.pdb,0
AF-P36888-F1.pdb,AF-P42336-F1.pdb,1
AF-P38935-F1.pdb,AF-P42336-F1.pdb,0
AF-P38935-F1.pdb,AF-P42336-F1.pdb,1
AF-P40225-F1.pdb,AF-P42336-F1.pdb,1
AF-P40616-F1.pdb,AF-P42336-F1.pdb,1
AF-P40763-F1.pdb,AF-P42336-F1.pdb,6
AF-P40763-F1.pdb,AF-P42336-F1.pdb,0
AF-P42226-F1.pdb,AF-P42336-F1.pdb,6
AF-P42338-F1.pdb,AF-P42336-F1.pdb,0
AF-P43004-F1.pdb,AF-P42336-F1.pdb,6
AF-P45452-F1.pdb,AF-P42336-F1.pdb,6
AF-P46527-F1.pdb,AF-P42336-F1.pdb,6
AF-P46527-F1.pdb,AF-P42336-F1.pdb,1
AF-P49023-F1.pdb,AF-P42336-F1.pdb,1
AF-P49023-F1.pdb,AF-P42336-F1.pdb,0
AF-P49815-F1.pdb,AF-P42336-F1.pdb,1
AF-P50281-F1.pdb,AF-P42336-F1.pdb,6
AF-P52799-F1.pdb,AF-P42336-F1.pdb,1
AF-P60519-F1.pdb,AF-P42336-F1.pdb,1
AF-P60569-F1.pdb,AF-P42336-F1.pdb,6
AF-P60569-F1.pdb,AF-P42336-F1.pdb,1
AF-P61952-F1.pdb,AF-P42336-F1.pdb,1
AF-P62070-F1.pdb,AF-P42336-F1.pdb,1
AF-P63210-F1.pdb,AF-P42336-F1.pdb,1
AF-P98172-F1.pdb,AF-P42336-F1.pdb,1
AF-Q04759-F1.pdb,AF-P42336-F1.pdb,6
AF-Q04759-F1.pdb,AF-P42336-F1.pdb,0
AF-Q04759-F1.pdb,AF-P42336-F1.pdb,4
AF-Q04864-F1.pdb,AF-P42336-F1.pdb,6
AF-Q07973-F1.pdb,AF-P42336-F1.pdb,6
AF-Q13115-F1.pdb,AF-P42336-F1.pdb,4
AF-Q13191-F1.pdb,AF-P42336-F1.pdb,0
AF-Q13191-F1.pdb,AF-P42336-F1.pdb,4
AF-Q14565-F1.pdb,AF-P42336-F1.pdb,5
AF-Q14565-F1.pdb,AF-P42336-F1.pdb,2
AF-Q14565-F1.pdb,AF-P42336-F1.pdb,3
AF-Q14653-F1.pdb,AF-P42336-F1.pdb,0
AF-Q15796-F1.pdb,AF-P42336-F1.pdb,0
AF-Q16594-F1.pdb,AF-P42336-F1.pdb,2
AF-Q4R5J7-F1.pdb,AF-P42336-F1.pdb,1
AF-Q5RD73-F1.pdb,AF-P42336-F1.pdb,4
AF-Q5VZP5-F1.pdb,AF-P42336-F1.pdb,4
AF-Q6T310-F1.pdb,AF-P42336-F1.pdb,1
AF-Q76I76-F1.pdb,AF-P42336-F1.pdb,4
AF-Q7Z333-F1.pdb,AF-P42336-F1.pdb,0
AF-Q7Z333-F1.pdb,AF-P42336-F1.pdb,1
AF-Q7Z333-F1.pdb,AF-P42336-F1.pdb,2
AF-Q8IYD8-F1.pdb,AF-P42336-F1.pdb,0
AF-Q92569-F1.pdb,AF-P42336-F1.pdb,1
AF-Q96A00-F1.pdb,AF-P42336-F1.pdb,0
AF-Q96D21-F1.pdb,AF-P42336-F1.pdb,3
AF-Q96D21-F1.pdb,AF-P42336-F1.pdb,1
AF-Q99988-F1.pdb,AF-P42336-F1.pdb,6
AF-Q9BPW5-F1.pdb,AF-P42336-F1.pdb,1
AF-Q9BV47-F1.pdb,AF-P42336-F1.pdb,4
AF-Q9BXT6-F1.pdb,AF-P42336-F1.pdb,0
AF-Q9BYV9-F1.pdb,AF-P42336-F1.pdb,0
AF-Q9H628-F1.pdb,AF-P42336-F1.pdb,1
AF-Q9HAV0-F1.pdb,AF-P42336-F1.pdb,1
AF-Q9HBL0-F1.pdb,AF-P42336-F1.pdb,1
AF-Q9HBL0-F1.pdb,AF-P42336-F1.pdb,4
AF-Q9NPF7-F1.pdb,AF-P42336-F1.pdb,1
AF-Q9NPG1-F1.pdb,AF-P42336-F1.pdb,1
AF-Q9NY57-F1.pdb,AF-P42336-F1.pdb,0
AF-Q9NY57-F1.pdb,AF-P42336-F1.pdb,6
AF-Q9NY57-F1.pdb,AF-P42336-F1.pdb,4
AF-Q9NZC3-F1.pdb,AF-P42336-F1.pdb,6
AF-Q9P126-F1.pdb,AF-P42336-F1.pdb,6
AF-Q9P2W3-F1.pdb,AF-P42336-F1.pdb,1
AF-Q9UBK5-F1.pdb,AF-P42336-F1.pdb,1
AF-Q9UBS0-F1.pdb,AF-P42336-F1.pdb,6
AF-Q9UBS0-F1.pdb,AF-P42336-F1.pdb,0
AF-Q9UK32-F1.pdb,AF-P42336-F1.pdb,1
AF-Q9UK32-F1.pdb,AF-P42336-F1.pdb,0
AF-Q9UK32-F1.pdb,AF-P42336-F1.pdb,6
AF-Q9UK32-F1.pdb,AF-P42336-F1.pdb,4
AF-Q9Y243-F1.pdb,AF-P42336-F1.pdb,6
AF-Q9Y243-F1.pdb,AF-P42336-F1.pdb,4
AF-Q9Y243-F1.pdb,AF-P42336-F1.pdb,0
AF-Q9Y272-F1.pdb,AF-P42336-F1.pdb,1
AF-Q9Y4R8-F1.pdb,AF-P42336-F1.pdb,1
AF-A0A024QYT5-F1.pdb,AF-P42338-F1.pdb,6
AF-A0A024QZF2-F1.pdb,AF-P42338-F1.pdb,1
AF-A0A024R0L5-F1.pdb,AF-P42338-F1.pdb,4
AF-A0A024R0L5-F1.pdb,AF-P42338-F1.pdb,0
AF-A0A024R0Y6-F1.pdb,AF-P42338-F1.pdb,1
AF-A0A024R1C8-F1.pdb,AF-P42338-F1.pdb,1
AF-A0A024R1C8-F1.pdb,AF-P42338-F1.pdb,3
AF-A0A024R1M3-F1.pdb,AF-P42338-F1.pdb,3
AF-A0A024R1P2-F1.pdb,AF-P42338-F1.pdb,1
AF-A0A024R3Y4-F1.pdb,AF-P42338-F1.pdb,6
AF-A0A024R4L1-F1.pdb,AF-P42338-F1.pdb,4
AF-A0A024R5V3-F1.pdb,AF-P42338-F1.pdb,1
AF-A0A024R5Y3-F1.pdb,AF-P42338-F1.pdb,1
AF-A0A024R5Z8-F1.pdb,AF-P42338-F1.pdb,1
AF-A0A024R7E4-F1.pdb,AF-P42338-F1.pdb,0
AF-A0A024R7V6-F1.pdb,AF-P42338-F1.pdb,1
AF-A0A024R807-F1.pdb,AF-P42338-F1.pdb,4
AF-A0A024R807-F1.pdb,AF-P42338-F1.pdb,0
AF-A0A024R807-F1.pdb,AF-P42338-F1.pdb,1
AF-A0A024R807-F1.pdb,AF-P42338-F1.pdb,6
AF-A0A024R8D6-F1.pdb,AF-P42338-F1.pdb,0
AF-A0A024R8D6-F1.pdb,AF-P42338-F1.pdb,6
AF-A0A024R8H5-F1.pdb,AF-P42338-F1.pdb,1
AF-A0A024R9D7-F1.pdb,AF-P42338-F1.pdb,0
AF-A0A024R9R2-F1.pdb,AF-P42338-F1.pdb,1
AF-A0A024RAR2-F1.pdb,AF-P42338-F1.pdb,4
AF-A0A024RAT4-F1.pdb,AF-P42338-F1.pdb,1
AF-A0A024RB87-F1.pdb,AF-P42338-F1.pdb,1
AF-A0A024RBC1-F1.pdb,AF-P42338-F1.pdb,4
